醫事機構代碼,醫事機構名稱,電話,地址,TGOS X,TGOS Y
5945041079,佳安藥局,03 -8261608,花蓮縣新城鄉北埔村北埔路50號,121.60655,24.027335
5945050069,富一藥局,03 -8531432,花蓮縣吉安鄉宜昌村中華路2段201號,121.58093799999999,23.973294
5945050176,永和藥局,03 -8573247,花蓮縣吉安鄉北昌村建國路1段145號,121.59093999999999,23.985948
5945051208,祥安藥局,03 -8549719,花蓮縣吉安鄉南昌村吉興路1段89號,121.57731499999998,23.970347
5945051226,仁里藥局,03 -8512569,花蓮縣吉安鄉中正路1段163號,121.591711,23.965681
5945051271,小叮噹藥局,03 -8576886,花蓮縣吉安鄉建國路1段63號1樓,121.59448200000001,23.985007999999997
5945051388,荃安藥局,03 -8579317,花蓮縣吉安鄉建國路二段277－1號,121.574275,23.992967
5945051413,永安藥局,03 -8547952,花蓮縣吉安鄉吉安路2段134號,121.563709,23.973958
5945051422,甜膠囊藥局,03 -8460699,花蓮縣吉安鄉建國路二段223之1號,121.57636699999999,23.992217
5945051520,洄瀾藥局,03 -8525217,花蓮縣吉安鄉中山路三段279號,121.57120400000001,23.977807000000002
5945051539,和安藥局,03 -8570032,花蓮縣吉安鄉永安村吉安路一段32號,121.574886,23.991705
5945051575,宜康藥局,03 -8512980,花蓮縣吉安鄉中華路二段134號,121.584984,23.973953
5945051584,安欣藥局,03 -8563186,花蓮縣吉安鄉建國路一段79號,121.593869,23.985135
5945051593,明德藥局,03 -8513102,花蓮縣吉安鄉中山路二段171號,121.581092,23.972003
5945051619,仁愛藥局,03 -8511635,花蓮縣吉安鄉慶豐村中山路三段280號,121.57116200000002,23.977832
5945051646,花蓮建國藥局,03 -8461699,花蓮縣吉安鄉建國路1段137－1號,121.591505,23.985745
5945051664,吉安丁丁藥局,03 -8536772,花蓮縣吉安鄉中華路二段11號,121.587084,23.973576
5945051673,上善藥局,03 -8535618,花蓮縣吉安鄉吉安路二段39號,121.561578,23.971245
5945051682,享寧藥局,03 -8526532,花蓮縣吉安鄉中正路一段2號1樓,121.594047,23.96871
5945051691,安康藥局,03 -8513951,花蓮縣吉安鄉中山路三段384號,121.568891,23.979074
5945051717,宜美藥局,03 -8524680,花蓮縣吉安鄉中山路2段1號,121.58525700000001,23.969684
5945061106,志成藥局,03 -8661303,花蓮縣壽豐鄉志學村中正路37號,121.530685,23.906992000000002
5945061179,東崋藥局,03 -8662255,花蓮縣壽豐鄉志學村中山路3段20號,121.53039299999999,23.907728
5945061188,壽豐藥局,03 -8650872,花蓮縣壽豐鄉壽豐路二段74號,121.513203,23.873359
5945061197,禾豐藥局,03 -8652068,花蓮縣壽豐鄉豐山村中山路237號,121.49611100000001,23.849839000000003
5945061204,益昌藥局,03 -8653718,花蓮縣壽豐鄉壽豐村中山路5段113號,121.50911799999999,23.869623
5945070516,平安藥局,03 -8700765,花蓮縣光復鄉光華里忠孝路98號,121.4253175,23.664648800000002
5945070534,菩濟藥局,03 -8705968,花蓮縣光復鄉敦厚路6號,121.425715,23.665542000000002
5945070561,合康藥局,03 -8700306,花蓮縣光復鄉中正路一段85號1樓,121.423465,23.665878
5945070589,快樂藥局,03 -8700668,花蓮縣光復鄉中正路一段59號,121.422921,23.666034
5945091088,立健藥局,03 -8870184,花蓮縣瑞穗鄉中華路92號,121.379926,23.498131
5945091113,瑞安藥局,03 -8876616,花蓮縣瑞穗鄉中山路1段6號,121.37708300000001,23.497518
5946010194,陳藥局,089-310659,台東縣台東市光明路143號,121.151648,22.75487
5946010201,大長春藥局,089-322466,台東縣台東市中山路353號,121.149821,22.754337
5946010229,晃成藥局,089-336981,台東縣台東市更生路494號,121.141123,22.763545999999998
5946010256,健康大藥局,089-347049,950台東市新生路489號,121.1388352,22.760425199999997
5946011459,賀順藥局,089-345223,台東縣台東市更生路56號,121.15053400000001,22.756656
5946011477,杏林藥局,089-328674,台東縣台東市中正里光明路126號,121.152032,22.755567000000003
5946011486,大東藥局,089-349747,台東縣台東市中山路238號,121.151674,22.756541
5946011566,正德藥局,089-334181,台東縣台東市更生路199號2樓,121.14626399999999,22.759752
5946011593,松泰藥師藥局,089-334845,台東縣台東市中華路1段242號,121.15509099999998,22.75662
5946011673,大華藥局,089-326128,台東縣台東市中華路一段398號,121.152829,22.753717
5946011691,宜康藥局,089-227061,台東縣台東市更生路685號,121.13725600000001,22.766801
5946011753,日安藥局,089-516116,台東縣台東市大順路19號,121.042027,22.707075
5946011771,詠康藥局,089-361950,台東縣台東市更生路113號,121.147924,22.758768
5946011780,禾安藥局,089-347999,台東縣台東市正氣北路145號,121.139738,22.756263
5946011824,東農藥局,089-353195,臺東縣台東市新生路227號,121.14398,22.756126000000002
5946011842,康泰藥局,089-349889,臺東縣台東市博愛路360號,121.14853500000001,22.757251
5946011851,合興大藥局,089-220995,臺東縣台東市四維路3段40號,121.14431100000002,22.766109
5946011931,中華藥局,089-322389,臺東縣台東市中華路二段345號,121.135447,22.742864
5946011968,晶采藥局,089-343388,臺東縣台東市中正路332號,121.15191499999999,22.757156
5946012018,強生幸福藥局,089-235131,臺東縣台東市更生路731號,121.136377,22.767742000000002
5946012063,采宏健保藥局,089-330197,臺東縣台東市中正路211號,121.154328,22.754879000000003
5946012072,聯美藥局,089-330529,臺東縣台東市開封街595號,121.140394,22.76108
5946012107,甫原中西人合藥局,089-328166,臺東縣台東市光明路120號,121.15213500000002,22.755653
5946012116,永盛藥局,089-345767,臺東縣台東市中山路267之1號,121.151845,22.756297
5946012125,強生藥師藥局,089-226867,臺東縣台東市更生路766號,121.13626599999999,22.768307
5946012170,維康藥局台東馬偕店,089-354750,臺東縣台東市長沙街196號,121.141241,22.751615
5946012198,豐田藥局,089-384057,臺東縣台東市中興路四段495之1號1樓,121.09252099999999,22.774296
5946012205,欣華藥局,089-320676,臺東縣臺東市更生路73號,121.148701,22.75817
5946012214,采宏健康藥局,089-330192,臺東縣台東市民生里更生路126號,121.148781,22.758582
5946012223,東台藥局,089-355566,臺東縣台東市中山路226號,121.15208,22.756992
5946012232,大正藥局,089-239775,臺東縣臺東市中興路2段434號,121.124081,22.768985999999998
5946012241,精湛藥局,089-356119,臺東縣臺東市中正路344號,121.151705,22.75732
5946012287,安心藥局,089-348337,臺東縣台東市新生路85號2樓,121.14888899999998,22.751813000000002
5946012312,仁愛藥局,089-350360,臺東縣臺東市光明路40號,121.153906,22.757471
5946020047,成功健康藥局,089-853332,臺東縣成功鎮中山路17號,121.37921200000001,23.101329999999997
5946020056,順華藥局,089-851273,臺東縣成功鎮中華路136號1樓、2樓(14舖),121.38033700000001,23.101142000000003
5946030025,大豐藥局,089-810502,台東縣關山鎮中華路38號,121.163075,23.047778
5946030034,宏順藥局,089-813536,台東縣關山鎮中華路16號,121.162632,23.046522
5946041028,安康藥局,089-383729,台東縣卑南鄉太平里和平路111之6號,121.086724,22.782415
5946061093,仁和藥局,089-781523,台東縣太麻里鄉泰和村外環路218號,121.003603,22.606106
5946061128,三杏藥局,089-783373,臺東縣太麻里鄉太麻里街263號,121.00538600000002,22.610235999999997
5946080552,伯安健康藥局,089-832519,臺東縣長濱鄉長濱村10鄰長濱路105號,121.45588300000001,23.318132000000002
5946091108,鹿野藥局,089-552027,台東縣鹿野鄉中華路2段146號1樓,121.13630500000001,22.91369
5946091135,平安藥局,089-550688,臺東縣鹿野鄉中華路二段5號,121.13602,22.911165
5946101065,上和藥局,089-864171,台東縣池上鄉忠孝路86號,121.21684099999999,23.120946
5990010515,大賀藥局,082-327678,金門縣金城鎮北門里民生路3號,118.32067099999999,24.432807
5990010524,康總藥局,082-316053,金門縣金城鎮西門里莒光路156號,118.31631599999999,24.433547
5990010533,金志忠藥局,082-325813,金門縣金城鎮東門里莒光路11號,118.31833700000001,24.431675
5990010542,大愛藥局,082-312266,金門縣金城鎮東門里民族路16號,118.32093300000001,24.430963000000002
5990010631,大森藥局,82 -325100,金門縣金城鎮民生路28、30號1、2樓,118.31736399999998,24.439020000000003
5990010668,百泰藥局,082-312832,金門縣金城鎮西海路1段1號,118.28643100000001,24.415661
5990010677,沛禾藥局,082-323520,金門縣金城鎮民權路140號,118.317085,24.435921
5990020020,大金藥局,082-355382,金門縣金沙鎮汶沙里五福街1號,118.412982,24.488342000000003
5990030044,仁愛復興藥局,082-332368,金門縣金湖鎮新市里復興路40號,118.416293,24.441233
5990030062,大山藥局,082-333290,金門縣金湖鎮新市里中正路2號、2－2號,118.41670900000001,24.440356
2321040011,臺南巿北區衛生所,06 -2252404,臺南市北區公園里西華街50號,120.210875,23.000114
2321060013,台南市安南區衛生所,06 -2567406,台南市安南區仁安路70號2樓,120.17611000000001,23.050138
2321070019,台南市安平區衛生所,06 -2996885,台南市安平區平通里育平路310號,120.16808400000001,22.994348000000002
2322010017,嘉義市東區衛生所,05 -2750423,嘉義市東區大雅路二段625號,120.46628999999999,23.47685
2322020013,嘉義市西區衛生所,05 -2337355,嘉義市西區福全里德明路1號,120.43118999999999,23.47995
2331010016,新北市板橋區衛生所,02 -22586606,新北市板橋區英士路192號,121.45832800000001,25.023316
2331020012,新北市三重區衛生所,02 -29848320,新北市三重區新北大道1段1號,121.49139199999999,25.061192000000002
2331030018,新北市永和區衛生所,02 -32332780,新北市永和區秀朗路1段137號1、2、3樓,121.516232,25.004970999999998
2331040014,新北市中和區衛生所,02 -22491936,新北市中和區南山路4巷3號,121.50163799999999,24.998692000000002
2335090010,苗栗縣公館鄉衛生所,037-224732,苗栗縣公館鄉館中村大同路75號,120.827678,24.499945999999998
2335100011,苗栗縣銅鑼鄉衛生所,037-981006,苗栗縣銅鑼鄉銅鑼村新興路81號,120.792877,24.484798
2335110017,苗栗縣南庄鄉衛生所,037-822024,苗栗縣南庄鄉東村大同路17號,120.99997900000001,24.597334
2335120013,苗栗縣頭屋鄉衛生所,037-253534,苗栗縣頭屋鄉頭屋村中山街56巷54號,120.849797,24.576535
2335130019,苗栗縣三義鄉衛生所,037-872014,苗栗縣三義鄉復興路45號,120.770769,24.413382000000002
2335140015,苗栗縣西湖鄉衛生所,037-921211,苗栗縣西湖鄉龍洞村1鄰16號,120.757695,24.557798000000002
2335150011,苗栗縣造橋鄉衛生所,037-542755,苗栗縣造橋鄉造橋村14鄰8－2號,120.86429299999999,24.636723999999997
2335160017,苗栗縣三灣鄉衛生所,037-831140,苗栗縣三灣鄉三灣村親民路17號,120.956562,24.652839999999998
2335170013,苗栗縣獅潭鄉衛生所,037-931309,苗栗縣獅潭鄉新店村130之6號,120.920068,24.539507999999998
2339060018,北港鎮衛生所,05 -7832103,雲林縣北港鎮北辰路3號,120.302681,23.576342999999998
2339070014,雲林縣古坑鄉衛生所,05 -5821132,雲林縣古坑鄉西平村中山路391號,120.559917,23.654104999999998
2339100017,雲林縣林內鄉衛生所,(05)5892273,雲林縣林內鄉林中村１４鄰新興５４號,120.612548,23.759914000000002
2339110013,雲林縣二崙鄉衛生所,05 -5982004,雲林縣二崙鄉崙西村中興路9、11號,120.40998300000001,23.774541
2339120019,雲林縣崙背鄉衛生所,05 -6962009,雲林縣崙背鄉南陽村南光路34號,120.35314199999999,23.759812
2339130015,雲林縣麥寮鄉衛生所,05 -6932268,雲林縣麥寮鄉麥豐村光復路4號,120.25605300000001,23.74689
2339180015,雲林縣四湖鄉衛生所,05 -7872890,雲林縣四湖鄉施湖村中山西路118號,120.22171499999999,23.637843
2339200012,雲林縣水林鄉衛生所,05 -7852612,雲林縣水林鄉水北村水林路8號,120.246334,23.572685999999997
2343020013,屏東縣潮州鎮衛生所,08 -7882131,屏東縣潮州鎮三共里永坤路107號,120.542229,22.553017999999998
2343030019,屏東縣東港鎮衛生所,08 -8325310,屏東縣東港鎮朝安里新生三路23號,120.44588600000002,22.467314000000002
2343040015,屏東縣恆春鎮衛生所,08 -8892140,屏東縣恆春鎮城南里文化路78號,120.74685900000001,22.003227
2343050011,屏東縣萬丹鄉衛生所,08 -7772049,屏東縣萬丹鄉四維村萬丹路一段501號,120.488551,22.594946
2343060017,屏東縣長治鄉衛生所,08 -7368734,屏東縣長治鄉進興村潭頭路3號,120.526801,22.6766
2343070013,屏東縣麟洛鄉衛生所,08 -7221152,屏東縣麟洛鄉麟蹄村中山路156－1號,120.527498,22.651065
2343080019,屏東縣九如鄉衛生所,08 -7392006,屏東縣九如鄉九如路二段247號,120.489173,22.735960000000002
2343090015,屏東縣里港鄉衛生所,08 -7751711,屏東縣里港鄉大平村中山路103–1號,120.493726,22.773595999999998
2390040518,金門縣金寧鄉衛生所,082-325735,金門縣金寧鄉盤山村仁愛新屯2之1號,118.33738400000001,24.444791
2390050032,金門縣烈嶼鄉衛生所,082-362078,金門縣烈嶼鄉西口村西方6－5號,118.239531,24.435192999999998
2391020010,連江縣北竿鄉衛生所,083-655592,連江縣北竿鄉塘岐村25號,119.996306,26.223090999999997
2391030016,連江縣莒光鄉西莒衛生所,083-689122,連江縣莒光鄉青帆村14－1號,119.93308200000001,25.971575
2391030026,連江縣莒光鄉東莒衛生所,083-689038,連江縣莒光鄉大坪村30－1號,119.973064,25.961129
2391040012,連江縣東引鄉衛生所,083-677206,連江縣東引鄉中柳村123號,120.49043999999999,26.367006
2303240013,臺中市中西區衛生所,04 -22223811,臺中市西區民權路105號,120.67592900000001,24.141144
2311010010,基隆市中正區衛生所,02 -24621632,基隆市中正區中正路236號2樓,121.759176,25.140942000000003
2311020016,基隆市七堵區衛生所,02 -24562008,基隆市七堵區光明路21－1（1－2樓）,121.717421,25.098761
2311030012,基隆市暖暖區衛生所,02 -24572630,基隆市暖暖區暖暖街281巷98號,121.736543,25.098967000000002
2311040018,基隆市仁愛區衛生所,02 -24311592,基隆市仁愛區光一路26號,121.736846,25.125254
2311050014,基隆市中山區衛生所,02 -24229860,基隆市中山區中山二路15號,121.74076000000001,25.137235
2311060010,基隆市安樂區衛生所,02 -24318061,基隆市安樂區安樂路2段164號1樓前棟,121.72320500000001,25.121029999999998
2311070016,基隆市信義區衛生所,02 -24221633,基隆市信義區信一路69號,121.75188,25.128592
2312010014,新竹市東區衛生所,03 -5236158,新竹市東區民族路40之2號,120.97365400000001,24.80544
2312041028,新竹市北區衛生所,03 -5353969,新竹市北區國華街六十九號一樓,120.9703,24.816368
2312050018,新竹市香山衛生所,03 -5388109,新竹市香山區牛埔里育德街188號2樓,120.942578,24.794420000000002
2317020010,臺中市東區衛生所,04 -22834121,臺中市東區信義街142號,120.687798,24.133370000000003
2317040012,臺中市南區衛生所,04 -22629735,台中市南區工學路72號2樓,120.663793,24.11709
2317050018,臺中市北區衛生所,04 -22359182,臺中市北區永興街301號4樓,120.68223400000001,24.166042
2317060014,臺中市西屯區衛生所,04 -27027068,臺中市西屯區西安里西屯路二段299號,120.64038300000001,24.178914000000002
2317070010,臺中市南屯區衛生所,04 -23827640,臺中市南屯區向心南路811號1樓,120.64343799999999,24.13421
2317080016,台中市北屯區軍功衛生所,04 -22393932,台中市北屯區軍功路二段16號,120.71953400000001,24.176191
2317081022,台中市北屯區四民衛生所,04 -24211945,台中市北屯區后庄路1062號,120.68066999999999,24.192695
2321010013,臺南市東區衛生所,06 -2673613,台南市東區龍山里林森路1段418號,120.222043,22.985012
2321020019,臺南市南區衛生所,06 -2618578,臺南市南區南都里南和路6號,120.18806799999999,22.960677
2321030015,臺南市中西區衛生所,06 -2252403,臺南市中西區安海里環河街94號,120.192734,22.995077
2340010015,嘉義縣朴子市衛生所,05 -3792037,嘉義縣朴子市安福里光復路40號,120.246579,23.465594
2340020011,嘉義縣布袋鎮衛生所,05 -3472032,嘉義縣布袋鎮新厝里21號,120.16990600000001,23.381435999999997
2340030017,嘉義縣大林鎮衛生所,05 -2652042,嘉義縣大林鎮平林里中山路252號,120.455747,23.606779
2340040013,嘉義縣民雄鄉衛生所,05 -2262018,嘉義縣民雄鄉中樂村文化路7之2號,120.427999,23.55145
2340050019,嘉義縣溪口鄉衛生所,05 -2691046,嘉義縣溪口鄉溪北村二鄰中山路1號,120.39488899999999,23.606412
2340060015,嘉義縣新港鄉衛生所,05 -3742025,嘉義縣新港鄉宮前村中山路167號,120.34767099999999,23.552355
2340070011,嘉義縣六腳鄉衛生所,05 -3802016,嘉義縣六腳鄉蒜頭村15鄰蒜頭73－1號,120.29046799999999,23.492886
2340080017,嘉義縣東石鄉衛生所,05 -3732340,嘉義縣東石鄉東石村3之7號,120.154086,23.459259
2331050010,新北市新店區衛生所,02 -29113984,新北市新店區北新路1段88巷11號,121.543015,24.967275
2331060016,新北市新莊區衛生所,02 -29967123,新北市新莊區中華路1段2號1至4樓,121.452248,25.036409
2331070012,新北市樹林區衛生所,02 -26812134,新北市樹林區樹新路40－7號1、2樓,121.428524,24.99614
2331080018,新北市鶯歌區衛生所,02 -26702304,新北市鶯歌區文化路389號,121.352461,24.950566000000002
2331090014,新北市三峽區衛生所,02 -26711592,新北市三峽區光明路71號3樓,121.376129,24.928297
2331100015,新北市淡水區衛生所,02 -26215620,新北市淡水區中山路158號,121.440844,25.172778
2331110011,新北市汐止區衛生所,02 -26412030,新北市汐止區新台五路1段266號地下1樓．地上1至4樓,121.658534,25.063513
2331120017,新北巿瑞芳區衛生所,02 -24972132,新北市瑞芳區明燈路3段1號,121.809044,25.107371
2331130013,新北市土城區衛生所,02 -22603181,新北市土城區和平路26號1、2樓,121.44318899999999,24.972858
2331140019,新北市蘆洲區衛生所,02 -22812011,新北市蘆洲區中央路58號,121.47327,25.083944
2331150015,新北市五股區衛生所,02 -22917717,新北市五股區新城三路11號1樓、2樓及3樓,121.447639,25.094237
2331160011,新北市泰山區衛生所,02 -22962858,新北市泰山區全興路212號3樓,121.433653,25.056131
2331170017,新北市林口區衛生所,02 -26068760,新北市林口區忠孝二路55號,121.36405800000001,25.069842
2331180013,新北市深坑區衛生所,02 -26621567,新北市深坑區深坑街165號1－3樓,121.61264299999999,25.000938
2331190019,新北市石碇區衛生所,02 -26631325,新北市石碇區潭邊里碇坪路1段82號,121.65761,24.991349
2331200010,新北市坪林區衛生所,(02)26656272,新北市坪林區坪林里２鄰坪林１０４號,121.711626,24.935876999999998
2331210016,新北市三芝區衛生所,02 -26362007,新北市三芝區中山路1段12號,121.500753,25.258408
2331220012,新北市石門區衛生所,02 -26381007,新北市石門區中山路28－1號,121.565975,25.290164
2331230018,新北市八里區衛生所,02 -26102137,新北市八里區舊城路16號,121.40006100000001,25.147095
2331240014,新北市平溪區衛生所,02 -24951015,新北市平溪區公園街17號1樓,121.73718500000001,25.024681
2331250010,新北市雙溪區衛生所,02 -24931211,新北市雙溪區新基南路18號,121.86645,25.037917
2331260016,新北市貢寮區衛生所,02 -24901431,新北市貢寮區朝陽街70巷10號、新北市貢寮區仁愛路128號,121.909462,25.022576
2331270012,新北市金山區衛生所,02 -24982778,新北市金山區民生路59號,121.64116399999999,25.220461
2331280018,新北市萬里區衛生所,(02)24921117,新北市萬里區萬里里４鄰瑪鋉路１５７號,121.68971299999998,25.178332
2331290014,新北市烏來區衛生所,02 -26617200,新北市烏來區新烏路5段109號,121.547977,24.871966
2332010010,桃園市桃園區衛生所,03 -3791888,桃園市桃園區國豐三街123號4樓,121.278678,24.990212
2332020016,桃園市中壢區衛生所,03 -4352666,桃園市中壢區溪洲街296號1、2樓,121.23001200000002,24.962289000000002
2332030012,桃園市大溪區衛生所,03 -3882401,桃園市大溪區仁愛路1號,121.285478,24.884489000000002
2332040018,桃園市楊梅區衛生所,03 -4750151,桃園市楊梅區校前路409號,121.149676,24.896985
2332050014,桃園市蘆竹區衛生所,03 -3524732,桃園市蘆竹區長安路二段238號,121.28046599999999,25.063064999999998
2332060010,桃園市大園區衛生所,03 -3862024,桃園市大園區田心里中正西路19號,121.19548400000001,25.063354999999998
2332070016,桃園市龜山區衛生所,03 -3299645,桃園市龜山區自強南路103號,121.338467,24.991495999999998
2332080012,桃園市八德區衛生所,03 -3662781,桃園市八德區大華里介壽路二段361巷28號,121.298437,24.947812
2332090018,桃園市龍潭區衛生所,03 -4792033,桃園市龍潭區中正路210號1至2樓,121.216528,24.864044
2332100019,桃園市平鎮區衛生所,03 -4576624,桃園市平鎮區新富里1鄰振興路1號,121.217776,24.945929
2332110015,桃園市新屋區衛生所,03 -4772018,桃園市新屋區新屋里中山路239號,121.10676200000002,24.972591
2332120011,桃園市觀音區衛生所,03 -4732031,桃園市觀音區觀新路58號,121.083789,25.027953
2332130017,桃園市復興區衛生所,03 -3822325,桃園市復興區澤仁里中正路25號,121.350982,24.815071
2333010014,新竹縣關西鎮衛生所,03 -5872454,新竹縣關西鎮中山路207號,121.172583,24.791684
2333020010,新竹縣新埔鎮衛生所,03 -5882017,新竹縣新埔鎮新民里中正路758號,121.07169099999999,24.827917000000003
2333030016,新竹縣竹東鎮衛生所,03 -5943566,新竹縣竹東鎮中正路221號,121.092863,24.735986999999998
2333050018,新竹縣竹北市衛生所,03 -5533381,新竹縣竹北市光明二街89號,121.006755,24.832167000000002
2333060014,新竹縣湖口鄉衛生所,03 -5992654,新竹縣湖口鄉中勢村中興街36號,121.048828,24.902334
2333070010,新竹縣橫山鄉衛生所,03 -5932004,新竹縣橫山鄉大肚村3鄰新興街141巷10號,121.13928,24.717563000000002
2333080016,新竹縣新豐鄉衛生所,03 -5591150,新竹縣新豐鄉重興村萃豐路21號,120.988104,24.899915
2333090012,新竹縣芎林鄉衛生所,03 -5924787,新竹縣芎林鄉文山路532號,121.077785,24.777402
2333100013,新竹縣寶山鄉衛生所,03 -5292106,新竹縣寶山鄉雙溪村7鄰雙園路二段273號,120.994859,24.766907999999997
2333110019,新竹縣北埔鄉衛生所,03 -5801677,新竹縣北埔鄉北埔街90號,121.05551499999999,24.700553
2333120015,新竹縣峨眉鄉衛生所,03 -5800314,新竹縣峨眉鄉峨眉村峨眉街2鄰5號,121.021409,24.688418
2333130011,新竹縣尖石鄉衛生所,03 -5842356,新竹縣尖石鄉嘉樂村2鄰61號,121.202274,24.70562
2333140017,新竹縣五峰鄉衛生所,03 -5851005,新竹縣五峰鄉大隘村六鄰99號,121.11938400000001,24.63184
2334010018,宜蘭縣宜蘭市衛生所,03 -9322362,宜蘭縣宜蘭市健康路二段2－2號1樓,121.752319,24.745546
2334020014,宜蘭縣羅東鎮衛生所,03 -9542321,宜蘭縣羅東鎮民生路79號,121.766951,24.677529
2334030010,宜蘭縣蘇澳鎮衛生所,03 -9962185,宜蘭縣蘇澳鎮志成路60號,121.84165800000001,24.593975
2334040016,宜蘭縣頭城鎮衛生所,03 -9771034,宜蘭縣頭城鎮吉祥路15號,121.820549,24.856759
2334050012,宜蘭縣礁溪鄉衛生所,03 -9882908,宜蘭縣礁溪鄉礁溪路4段126號,121.76990500000001,24.820864999999998
2334060018,宜蘭縣壯圍鄉衛生所,03 -9385503,宜蘭縣壯圍鄉中央路2段290號,121.78631899999999,24.74675
2334070014,宜蘭縣員山鄉衛生所,03 -9221575,宜蘭縣員山鄉復興路2號,121.72436499999999,24.744298999999998
2334081026,宜蘭縣冬山鄉衛生所,03 -9594772,宜蘭縣冬山鄉中正路16號,121.79157099999999,24.636123
2334090016,宜蘭縣五結鄉衛生所,03 -9501564,宜蘭縣五結鄉五結路2段337號,121.79895,24.6848
2334100017,宜蘭縣三星鄉衛生所,03 -9892227,宜蘭縣三星鄉三星路5段70號,121.651549,24.666119000000002
2334110013,宜蘭縣大同鄉衛生所,03 -9801175,宜蘭縣大同鄉崙埤村朝陽40號,121.608845,24.677854999999997
2334120019,宜蘭縣南澳鄉衛生所,03 -9981019,宜蘭縣南澳鄉蘇花路2段375號,121.803525,24.46583
2335010012,苗栗縣苗栗市衛生所,037-277129,苗栗縣苗栗市建民街28號,120.824894,24.565957
2335020018,苗栗縣苑裡鎮衛生所,037-869595,苗栗縣苑裡鎮客庄里公民街16號,120.65273400000001,24.439501
2335030014,苗栗縣通霄鎮衛生所,037-752048,苗栗縣通霄鎮通東里中正路9－6號,120.68329299999999,24.490537
2335040010,苗栗縣竹南鎮衛生所,037-470152,苗栗縣竹南鎮大營路209號,120.87253600000001,24.687724
2335050016,苗栗縣頭份市衛生所,037-663049,苗栗縣頭份市顯會路72號,120.91568500000001,24.690483
2335060012,苗栗縣後龍鎮衛生所,037-722008,苗栗縣後龍鎮大庄里21鄰光華路371號,120.789239,24.611598
2335070018,苗栗縣卓蘭鎮衛生所,04 -25892027,苗栗縣卓蘭鎮老庄里中正路142號,120.83135700000001,24.312629
2335080014,苗栗縣大湖鄉衛生所,037-991034,苗栗縣大湖鄉明湖村中原路87號,120.86590600000001,24.424242
2335180019,苗栗縣泰安鄉衛生所,037-941054,苗栗縣泰安鄉清安村2鄰72號,120.90828700000002,24.447223
2336010016,臺中市豐原區衛生所,04 -25261170,臺中市豐原區西勢里中興路136號,120.71401999999999,24.248292000000003
2336020012,臺中市東勢區衛生所,04 -25873872,臺中市東勢區中寧里豐勢路490號,120.828355,24.257401
2336030018,臺中市大甲區衛生所,04 -26872153,臺中市大甲區德興路81號,120.62446299999999,24.350189
2336040014,臺中市清水區衛生所,04 -26222639,臺中市清水區中山路92號,120.574671,24.26657
2336050010,臺中市沙鹿區衛生所,(04)26625040,臺中市沙鹿區文昌街20號,120.56205700000001,24.236477999999998
2336060016,臺中市梧棲區衛生所,04 -26562809,臺中市梧棲區雲集街70巷3號,120.532005,24.254838
2336070012,臺中市后里區衛生所,04 -25562048,台中市后里區墩西里公安路86號,120.710357,24.305175
2336080018,臺中市神岡區衛生所,04 -25622792,臺中市神岡區神岡里神岡路2號,120.66281799999999,24.258129999999998
2336090014,臺中市潭子區衛生所,04 -25324643,臺中市潭子區中山路2段241巷5號,120.704301,24.209749
2336100015,臺中市大雅區衛生所,04 -25661091,臺中市大雅區中清東路232號,120.646825,24.224943
2336110011,臺中市新社區衛生所,04 -25811704,臺中市新社區新社里興社街4段1號,120.809197,24.240573
2336120017,臺中市石岡區衛生所,04 -25721887,臺中市石岡區石岡街6號,120.777573,24.276013
2336130013,臺中市外埔區衛生所,04 -26833208,臺中市外埔區甲后路三段1062號,120.65217700000001,24.333084
2336140019,臺中市大安區衛生所,04 -26713681,臺中市大安區中山南路333號,120.586246,24.346104
2336150015,臺中市烏日區衛生所,04 -23381027,臺中市烏日區烏日里長樂街136號,120.62601299999999,24.104782999999998
2336160011,臺中市大肚區衛生所,04 -26996311,臺中市大肚區頂街里榮華街1號,120.54478700000001,24.155091
2336170017,臺中市龍井區衛生所,04 -26352228,臺中市龍井區竹坑里沙田路4段243號,120.545681,24.19158
2336180013,台中市霧峰區衛生所,04 -23393022,台中市霧峰區本堂里民生路1－9號,120.700741,24.060806
2336190019,臺中市太平區衛生所,04 -23938083,臺中市太平區中山路1段213之1號,120.73161100000002,24.142543
2336200010,臺中市大里區衛生所,04 -24061500,臺中市大里區大衛路82號,120.679129,24.097641
2336210025,臺中市和平區衛生所,04 -25942781,臺中市和平區南勢里東關路3段132號,120.881825,24.174073
2336210034,臺中市和平區梨山衛生所,04 -25989540,臺中市和平區梨山里中正路68號,121.25513899999999,24.25435
2337010010,彰化縣彰化市南西北區衛生所,04 -7282141,彰化縣彰化市華北里旭光路166號,120.546305,24.072919
2337010029,彰化縣彰化市東區衛生所,04 -7381647,彰化縣彰化市香山里彰南路2段346巷31弄26號,120.58662700000001,24.081845
2337020016,彰化縣鹿港鎮衛生所,04 -7772309,彰化縣鹿港鎮順興里復興路423號,120.43469499999999,24.0587
2337030012,彰化縣和美鎮衛生所,04 -7552744,彰化縣和美鎮和東里彰美路5段319號,120.49937299999999,24.110825
2337040018,彰化縣北斗鎮衛生所,04 -8882059,彰化縣北斗鎮光復里地政路406巷17號,120.52490300000001,23.875142999999998
2337050014,彰化縣員林市衛生所,04 -7060230,彰化縣員林市仁美里博愛路229號,120.57248,23.962088
