id,inst_id,get
Q10012,5912042459,2020-02-28 13:43:9
U10757,5912051412,2020-02-26 11:31:51
I10797,5912042708,2020-02-26 14:25:7
C10397,5912013387,2020-02-26 14:6:2
T10571,5912040035,2020-02-24 12:0:42
L10864,2312041028,2020-02-28 12:49:21
X10124,5912010313,2020-02-29 15:18:2
V10884,5912013243,2020-02-29 18:0:6
N10760,5912042235,2020-02-29 14:16:7
P10998,5912041685,2020-02-24 14:36:3
R10967,5912012666,2020-02-28 10:5:5
H10391,5912040491,2020-02-27 15:36:9
R10330,5912051403,2020-02-23 12:22:5
J10400,5912041685,2020-02-28 11:20:38
L10593,5912012746,2020-02-23 17:21:9
F10503,5912010322,2020-02-28 10:26:0
L10921,5912041685,2020-02-23 15:17:40
U10639,5912012022,2020-02-26 17:28:37
L10699,5912013243,2020-02-24 12:32:7
A10282,5912010528,2020-02-25 12:35:19
M10567,5912013387,2020-02-24 18:26:45
H10382,5912042708,2020-02-25 11:48:19
V10580,5912010046,2020-02-29 18:22:37
U10872,5912042762,2020-02-24 13:0:56
K10561,5912051216,2020-02-26 10:44:7
G10285,5912013225,2020-02-26 17:28:8
U10856,5912010046,2020-02-28 17:9:5
W10387,5912012569,2020-02-26 10:39:52
H10188,5912013216,2020-02-26 15:37:58
K10471,5912042708,2020-02-26 13:56:40
H10133,5912011865,2020-02-23 18:21:21
B10743,5912012933,2020-02-26 11:32:34
R10415,5912012988,2020-02-25 14:49:51
U10765,5912042404,2020-02-29 18:10:9
Z10680,5912040553,2020-02-28 11:4:39
I10844,5912051092,2020-02-29 17:55:33
O10932,5912013154,2020-02-25 12:18:9
D10099,5912013243,2020-02-28 15:52:31
V10948,5912012737,2020-02-26 17:46:52
K10386,5912012620,2020-02-26 17:34:43
T10103,5912013083,2020-02-26 15:19:19
Z10108,5912012988,2020-02-29 15:54:19
L10857,5912042422,2020-02-23 18:46:50
Y10349,2312050018,2020-02-24 17:9:31
N10680,5912013163,2020-02-25 16:8:23
U10762,5912012291,2020-02-28 16:41:13
S10391,5912013252,2020-02-23 13:23:53
L10008,2312050018,2020-02-25 18:6:32
T10737,5912041685,2020-02-24 13:43:49
D10721,5912012569,2020-02-25 13:24:55
O10544,5912042717,2020-02-27 10:32:53
P10710,5912013421,2020-02-24 16:26:35
J10303,5912013396,2020-02-23 11:27:27
M10368,5912042637,2020-02-26 10:26:56
P10680,5912013181,2020-02-23 14:42:45
T10861,5912040473,2020-02-25 18:11:35
E10927,5912012773,2020-02-24 15:56:39
Y10253,5912010046,2020-02-23 12:36:29
S10630,2312010014,2020-02-25 17:52:34
O10925,5912051216,2020-02-23 11:50:53
M10582,5912042520,2020-02-28 15:5:1
Z10755,5912013421,2020-02-29 11:56:31
W10875,5912012479,2020-02-23 18:58:56
X10890,5912050040,2020-02-29 11:0:52
D10017,5912040106,2020-02-24 16:5:57
I10090,5912013234,2020-02-25 11:36:14
Y10280,5912012406,2020-02-24 12:27:40
L10874,5912040106,2020-02-23 13:32:3
B10004,5912042459,2020-02-23 15:50:21
F10209,5912010331,2020-02-27 15:5:7
M10214,5912013216,2020-02-27 17:44:15
K10629,5912013387,2020-02-23 15:1:4
F10538,5912042155,2020-02-28 18:34:28
D10230,2312010014,2020-02-27 18:48:4
A10242,5912013396,2020-02-29 15:59:2
K10984,2312010014,2020-02-29 11:18:1
Y10249,5912040473,2020-02-26 11:58:59
R10796,5912013350,2020-02-25 14:42:51
V10673,5912010484,2020-02-29 15:17:48
P10392,5912040106,2020-02-23 14:24:13
C10239,5912042422,2020-02-25 16:21:2
H10529,5912042735,2020-02-25 15:29:45
I10436,5912042217,2020-02-26 16:0:39
Q10363,5912010331,2020-02-25 14:40:59
S10548,5912013163,2020-02-28 18:22:25
R10969,5912042717,2020-02-26 16:30:32
X10493,5912012988,2020-02-24 15:18:59
V10308,5912013154,2020-02-29 14:35:47
T10701,5912013216,2020-02-25 14:51:59
W10430,5912040106,2020-02-27 11:50:27
T10911,5912042098,2020-02-28 11:58:1
X10434,5912010484,2020-02-27 10:21:48
M10498,5912013163,2020-02-26 16:7:28
J10550,5912013378,2020-02-29 16:30:53
S10659,5912051403,2020-02-23 14:21:8
Y10796,5912010224,2020-02-28 16:40:43
W10036,5912042708,2020-02-24 11:36:35
Y10228,5912010331,2020-02-25 10:30:51
S10326,5912042217,2020-02-24 16:11:27
Z10168,5912042066,2020-02-23 16:23:17
V10570,5912042155,2020-02-24 10:27:20
A10338,5912012979,2020-02-29 12:46:11
H10509,5912012764,2020-02-29 11:44:52
E10040,5912042520,2020-02-28 18:59:1
G10658,5912012764,2020-02-26 18:19:12
Z10341,5912013092,2020-02-27 17:13:29
X10173,5912042708,2020-02-27 13:2:3
F10041,5912042066,2020-02-28 10:28:10
Y10687,5912013378,2020-02-23 15:11:55
N10823,5912012620,2020-02-23 14:59:43
Z10972,5912012746,2020-02-24 15:56:25
M10066,5912013396,2020-02-23 14:40:4
N10609,5912013243,2020-02-28 10:36:15
C10156,5912013083,2020-02-28 15:8:52
Z10564,5912042217,2020-02-25 10:16:15
S10596,5912042459,2020-02-25 13:10:57
F10905,5912040080,2020-02-25 10:58:12
Z10595,5912042771,2020-02-23 12:42:31
H10253,5912041827,2020-02-28 12:55:21
S10120,5912012059,2020-02-24 14:8:11
O10970,5912012942,2020-02-26 14:3:0
B10661,5912012988,2020-02-27 10:36:23
A10678,5912012353,2020-02-29 10:46:54
Y10515,5912042351,2020-02-24 17:3:52
F10493,5912013243,2020-02-23 12:37:35
E10184,5912013421,2020-02-29 13:48:46
H10879,5912012988,2020-02-24 14:47:6
O10731,5912013181,2020-02-25 13:51:12
L10044,5912013225,2020-02-24 16:31:56
J10896,5912010322,2020-02-23 10:48:13
C10582,5912012737,2020-02-27 18:58:34
D10668,5912010313,2020-02-25 14:45:4
F10662,5912011865,2020-02-25 11:18:18
K10864,5912042735,2020-02-25 10:23:44
E10108,5912051092,2020-02-28 12:56:33
H10465,5912051216,2020-02-23 16:4:39
P10038,5912041952,2020-02-25 11:53:17
H10310,5912051350,2020-02-23 16:54:28
X10858,5912041827,2020-02-28 16:41:56
H10821,5912042459,2020-02-27 14:39:50
J10564,5912040553,2020-02-26 14:43:50
M10401,5912012844,2020-02-26 13:22:38
N10911,5912012737,2020-02-26 18:13:29
M10677,5912042762,2020-02-24 15:53:59
V10410,5912042762,2020-02-23 12:8:38
S10355,5912042717,2020-02-26 10:22:20
G10560,5912042744,2020-02-27 15:4:44
E10868,5912042217,2020-02-23 10:25:2
F10178,5912012148,2020-02-24 17:31:15
A10860,5912010215,2020-02-28 12:23:57
I10187,5912041685,2020-02-23 13:5:57
Y10101,5912042422,2020-02-29 15:13:49
W10551,5912040553,2020-02-26 16:57:45
I10870,5912042637,2020-02-23 12:37:33
P10920,5912012942,2020-02-29 18:14:42
I10175,5912013396,2020-02-28 12:40:0
R10226,5912010528,2020-02-28 14:53:13
Y10465,5912013378,2020-02-27 18:29:36
L10915,5912040106,2020-02-28 14:32:28
N10406,5912042637,2020-02-25 13:42:27
P10585,5912041827,2020-02-24 11:47:56
C10311,5912051350,2020-02-25 12:13:15
P10988,5912013163,2020-02-26 14:53:35
Y10825,5912042217,2020-02-29 15:53:19
A10841,5912042726,2020-02-23 13:20:26
F10515,5912051403,2020-02-23 18:8:22
J10531,5912012479,2020-02-27 12:59:52
S10143,5912041827,2020-02-27 17:41:13
I10763,5912012022,2020-02-23 17:7:51
W10333,5912010206,2020-02-28 14:40:50
F10236,5912013378,2020-02-23 14:22:31
Y10526,5912012022,2020-02-28 11:39:1
M10152,5912050040,2020-02-28 17:55:28
H10927,5912012933,2020-02-23 11:16:0
P10367,5912051350,2020-02-26 12:37:32
Y10855,5912042404,2020-02-24 16:25:38
J10715,5912013092,2020-02-23 11:4:27
S10876,5912012291,2020-02-29 11:3:51
M10229,5912013378,2020-02-24 15:54:44
R10995,5912042217,2020-02-23 15:30:47
R10370,2312010014,2020-02-28 10:33:16
L10290,5912012942,2020-02-29 13:44:15
M10597,5912012139,2020-02-25 15:48:6
K10577,5912042404,2020-02-23 14:25:51
Y10387,5912012353,2020-02-29 10:14:52
A10677,5912012737,2020-02-29 18:46:16
P10244,5912042098,2020-02-25 14:9:11
E10004,5912012746,2020-02-28 10:35:15
U10779,5912013252,2020-02-26 14:7:32
L10616,5912051350,2020-02-25 17:2:50
L10268,5912042762,2020-02-28 17:30:30
C10323,5912012933,2020-02-26 12:15:21
T10079,5912041827,2020-02-28 16:52:25
W10009,5912013163,2020-02-28 18:50:24
O10364,5912041827,2020-02-26 17:41:1
S10636,5912042404,2020-02-26 17:58:40
R10263,5912013252,2020-02-29 14:7:54
X10564,5912013163,2020-02-23 12:13:15
E10524,5912042351,2020-02-28 16:13:50
K10647,5912051350,2020-02-27 10:43:53
Z10098,5912010215,2020-02-29 14:13:59
E10515,5912013243,2020-02-26 13:6:41
W10234,5912042155,2020-02-28 18:10:31
N10122,5912040491,2020-02-23 16:38:7
Z10677,5912051350,2020-02-26 15:43:32
J10662,5912042155,2020-02-28 11:55:4
K10242,5912040473,2020-02-24 16:28:35
J10900,5912041881,2020-02-23 13:25:36
B10586,5912010313,2020-02-26 17:35:52
U10784,5912012979,2020-02-29 10:52:1
X10134,5912042098,2020-02-25 14:25:27
S10814,5912040035,2020-02-26 11:3:34
K10209,5912013412,2020-02-29 15:7:2
D10803,5912013243,2020-02-23 18:34:5
Z10322,5912012353,2020-02-26 17:55:5
V10621,5912012353,2020-02-28 13:57:14
U10608,2312050018,2020-02-27 13:9:23
O10501,5912040473,2020-02-28 14:50:10
V10646,5912042155,2020-02-23 10:46:51
F10325,5912051092,2020-02-27 15:54:18
J10214,5912042735,2020-02-25 18:42:36
Q10821,5912013154,2020-02-26 12:37:56
B10230,5912041738,2020-02-25 13:15:4
F10824,5912013225,2020-02-26 12:6:31
D10162,5912010206,2020-02-24 18:18:21
U10709,5912041685,2020-02-27 12:44:52
N10996,5912042422,2020-02-28 13:36:42
Z10822,2312010014,2020-02-28 16:33:7
T10268,5912012942,2020-02-23 16:20:53
T10921,5912013207,2020-02-29 18:14:21
D10903,5912012077,2020-02-26 12:13:32
A10468,5912042664,2020-02-27 13:29:22
X10231,5912010046,2020-02-23 12:43:48
Y10401,5912013350,2020-02-24 16:44:1
R10131,5912042744,2020-02-25 13:6:37
C10327,5912013341,2020-02-23 17:23:17
L10061,5912042708,2020-02-23 11:28:4
S10457,5912042771,2020-02-23 12:10:7
V10392,5912013252,2020-02-29 17:18:11
R10949,5912010484,2020-02-29 17:5:3
B10714,5912010528,2020-02-27 11:50:38
M10180,5912051216,2020-02-23 14:38:57
T10651,5912040491,2020-02-28 11:54:9
C10717,5912041738,2020-02-28 18:15:17
C10686,5912012569,2020-02-25 18:5:43
W10601,5912012120,2020-02-29 10:17:24
R10315,5912010215,2020-02-25 12:23:7
K10632,5912010484,2020-02-29 11:3:35
C10647,5912013350,2020-02-26 10:49:4
N10623,2312050018,2020-02-26 14:41:58
N10106,5912013421,2020-02-23 18:25:47
F10452,5912013243,2020-02-28 17:3:59
X10560,5912012308,2020-02-25 14:7:32
P10839,5912010046,2020-02-27 13:58:9
Q10331,5912040553,2020-02-25 17:20:22
O10078,5912010215,2020-02-29 12:35:56
U10794,5912013181,2020-02-25 15:53:31
N10140,5912042217,2020-02-26 18:16:39
J10620,5912012979,2020-02-24 10:55:52
T10439,5912042217,2020-02-26 15:57:40
Y10493,5912042351,2020-02-27 10:45:15
H10693,5912042717,2020-02-29 14:54:15
V10934,5912012979,2020-02-25 12:40:37
Q10220,5912013412,2020-02-25 16:29:25
F10698,5912012157,2020-02-24 17:28:44
P10163,5912012933,2020-02-25 14:29:15
E10582,5912042637,2020-02-25 10:53:40
S10633,5912013225,2020-02-23 10:48:3
H10006,5912042735,2020-02-26 11:33:9
D10579,5912042404,2020-02-26 14:1:33
A10991,5912013092,2020-02-27 17:23:8
A10920,5912042155,2020-02-24 13:17:48
D10726,5912042717,2020-02-28 10:30:44
Z10820,5912013252,2020-02-26 16:34:14
R10072,5912042217,2020-02-28 17:50:23
H10454,5912040553,2020-02-24 16:55:54
D10155,5912013234,2020-02-25 14:31:32
P10878,5912013216,2020-02-27 17:24:24
K10482,5912012942,2020-02-29 16:51:40
W10969,5912012979,2020-02-23 18:49:46
E10441,5912040473,2020-02-25 16:4:13
G10042,5912012942,2020-02-29 15:4:24
G10468,5912010224,2020-02-23 15:36:47
T10431,5912012666,2020-02-26 12:10:49
L10011,5912012746,2020-02-25 11:15:0
U10379,5912040035,2020-02-25 14:53:23
J10193,5912042520,2020-02-29 13:12:39
E10398,5912040222,2020-02-27 14:18:57
X10517,5912013154,2020-02-24 11:15:59
N10716,5912012291,2020-02-25 13:30:5
J10128,5912012979,2020-02-25 18:22:13
L10464,5912012942,2020-02-27 16:53:58
B10852,5912012353,2020-02-29 12:53:54
V10314,2312041028,2020-02-29 11:31:44
K10986,2312041028,2020-02-26 18:38:25
K10254,5912012479,2020-02-29 11:27:45
T10654,5912012620,2020-02-26 18:26:54
U10249,5912013207,2020-02-29 11:59:57
M10043,5912013083,2020-02-28 10:28:43
E10409,5912042217,2020-02-29 16:25:8
J10938,5912051403,2020-02-25 15:38:15
W10334,5912012979,2020-02-25 11:55:50
R10005,5912012764,2020-02-23 16:46:4
J10737,5912042066,2020-02-23 17:57:9
V10298,5912013387,2020-02-28 16:26:52
U10875,5912010206,2020-02-26 15:36:58
D10205,5912010322,2020-02-25 13:14:41
I10967,5912010779,2020-02-26 14:59:15
W10964,5912010528,2020-02-29 10:43:1
Z10289,5912010322,2020-02-24 12:13:38
R10947,5912013207,2020-02-29 12:23:1
H10208,5912042726,2020-02-26 18:16:6
J10371,5912012479,2020-02-27 11:28:23
U10211,5912042155,2020-02-25 13:7:32
Y10258,5912012737,2020-02-25 11:22:28
E10943,5912012059,2020-02-26 12:32:40
W10899,5912040106,2020-02-25 17:55:16
H10536,5912010779,2020-02-27 18:16:53
L10592,5912013341,2020-02-25 15:44:21
P10039,5912042066,2020-02-28 18:41:2
V10067,5912010206,2020-02-28 11:57:18
A10436,5912013396,2020-02-26 13:16:42
J10694,2312050018,2020-02-24 18:0:11
J10982,5912013341,2020-02-23 18:13:37
S10191,5912013083,2020-02-25 10:21:49
C10077,5912010215,2020-02-26 12:31:39
D10478,2312041028,2020-02-25 16:52:49
T10069,5912042422,2020-02-27 18:45:17
P10299,5912040035,2020-02-25 11:26:54
L10012,5912012059,2020-02-27 14:57:21
R10090,5912040473,2020-02-23 17:41:14
J10879,5912011865,2020-02-27 12:49:3
O10708,5912040473,2020-02-27 12:43:30
A10003,5912012746,2020-02-24 15:24:21
H10153,5912013225,2020-02-28 10:58:53
J10665,5912012308,2020-02-29 17:46:17
U10205,5912013412,2020-02-28 14:16:6
Q10387,5912013421,2020-02-29 12:30:5
A10786,5912010206,2020-02-28 11:5:9
D10608,5912012933,2020-02-29 16:12:47
Y10724,5912013350,2020-02-26 15:32:49
I10312,5912012157,2020-02-28 11:35:32
E10477,5912042726,2020-02-27 16:22:0
U10361,5912010528,2020-02-26 14:12:59
E10512,5912013207,2020-02-27 12:35:14
O10055,2312041028,2020-02-27 14:9:11
X10478,5912013252,2020-02-28 18:28:25
T10364,5912013252,2020-02-28 15:35:22
T10904,2312050018,2020-02-25 12:40:52
E10869,2312041028,2020-02-25 18:47:36
Z10352,5912013234,2020-02-29 16:12:42
V10663,5912040080,2020-02-27 16:26:4
W10550,5912012353,2020-02-28 14:17:37
D10596,5912013421,2020-02-24 10:37:10
M10857,5912012479,2020-02-26 12:53:19
H10747,5912012844,2020-02-25 17:14:29
R10926,2312050018,2020-02-28 15:48:10
Q10488,5912013243,2020-02-26 18:1:44
B10149,5912012139,2020-02-24 17:19:55
L10239,5912012942,2020-02-24 11:0:25
I10306,5912013092,2020-02-27 17:22:11
Z10358,5912051216,2020-02-28 18:33:57
U10464,5912051216,2020-02-24 13:13:10
R10196,5912042155,2020-02-29 10:19:31
S10135,5912040473,2020-02-28 14:19:41
Y10720,5912013350,2020-02-23 13:28:8
D10621,5912042708,2020-02-25 11:35:10
X10778,5912042155,2020-02-29 15:31:38
E10283,5912042735,2020-02-24 13:42:42
X10887,5912011865,2020-02-27 13:30:41
F10837,5912012120,2020-02-28 17:8:39
B10625,5912042404,2020-02-28 15:14:4
X10844,5912010322,2020-02-23 13:49:43
Z10493,5912013421,2020-02-23 17:35:32
M10595,5912010331,2020-02-28 15:16:43
L10538,5912012059,2020-02-26 18:35:32
R10476,5912040473,2020-02-23 17:37:59
L10640,5912010206,2020-02-26 11:14:43
B10718,5912013412,2020-02-23 18:31:2
A10206,5912050040,2020-02-29 11:56:10
K10244,5912013387,2020-02-26 18:43:14
R10459,5912042664,2020-02-24 15:56:22
N10650,5912013396,2020-02-25 17:10:41
F10130,5912013350,2020-02-25 11:6:52
Y10898,5912012844,2020-02-29 11:40:28
A10405,5912013207,2020-02-26 11:9:37
U10373,5912012666,2020-02-26 10:45:47
V10625,5912042422,2020-02-23 14:2:23
G10232,5912042217,2020-02-27 17:13:50
O10953,5912042066,2020-02-27 17:46:28
L10094,5912012139,2020-02-23 10:44:4
M10749,5912010322,2020-02-25 16:7:54
L10371,5912012942,2020-02-24 12:22:34
J10105,5912012120,2020-02-29 16:5:10
O10630,5912051350,2020-02-27 10:6:43
Q10722,5912012291,2020-02-25 10:44:38
B10683,5912013341,2020-02-23 13:31:18
L10664,5912040106,2020-02-24 15:10:41
M10181,5912041881,2020-02-23 17:21:32
L10656,5912041881,2020-02-27 16:21:16
T10028,5912051403,2020-02-28 18:55:30
Y10278,5912011865,2020-02-23 12:12:31
G10764,5912012737,2020-02-29 11:5:0
I10630,5912013243,2020-02-28 12:26:14
X10327,5912042664,2020-02-25 12:36:33
K10388,5912012844,2020-02-26 11:3:10
M10008,5912013252,2020-02-23 17:35:27
U10309,5912042217,2020-02-28 13:23:8
G10969,5912010046,2020-02-26 16:42:40
J10449,5912012022,2020-02-27 16:48:6
F10389,5912042726,2020-02-23 14:27:54
P10345,5912012059,2020-02-23 10:7:51
R10664,5912012077,2020-02-27 18:5:36
S10794,5912013421,2020-02-24 10:31:30
M10901,5912010779,2020-02-27 10:25:11
G10492,5912012157,2020-02-28 12:27:43
R10826,5912012979,2020-02-25 16:5:19
I10953,5912041827,2020-02-26 17:32:38
R10987,5912042155,2020-02-23 10:26:26
A10715,5912042155,2020-02-27 11:18:22
F10720,5912042155,2020-02-26 10:13:21
B10864,5912012291,2020-02-24 12:27:16
S10939,5912013225,2020-02-24 14:42:37
G10484,5912042066,2020-02-26 16:47:7
F10949,5912041738,2020-02-25 11:45:34
M10686,5912013225,2020-02-27 11:21:59
N10639,5912042155,2020-02-28 16:24:0
S10190,5912013092,2020-02-27 11:27:31
P10101,5912013243,2020-02-24 16:45:41
Y10235,5912041881,2020-02-28 18:4:37
L10772,5912012291,2020-02-29 10:32:41
P10343,5912041881,2020-02-23 10:47:20
D10929,2312050018,2020-02-23 10:14:52
P10377,5912010528,2020-02-29 14:13:54
Y10791,5912050040,2020-02-28 17:45:20
I10888,5912013154,2020-02-28 10:31:34
Y10968,5912042708,2020-02-23 14:43:32
C10266,5912013350,2020-02-27 12:19:15
B10331,2312041028,2020-02-28 17:42:36
P10863,5912041827,2020-02-28 10:48:57
B10032,5912012666,2020-02-26 18:57:27
S10281,5912051216,2020-02-26 15:51:0
V10179,5912013341,2020-02-26 16:6:30
J10959,5912042762,2020-02-29 18:13:4
M10580,5912042744,2020-02-28 12:40:15
I10294,5912012844,2020-02-24 15:47:53
X10069,5912013234,2020-02-24 16:24:55
T10682,5912013412,2020-02-27 17:11:33
U10495,5912041738,2020-02-26 13:35:7
Q10256,5912010322,2020-02-24 14:40:5
Q10940,2312041028,2020-02-26 12:42:58
K10626,5912042637,2020-02-27 12:18:47
B10431,5912012120,2020-02-28 18:34:12
Q10831,5912042726,2020-02-25 15:50:39
B10984,5912013378,2020-02-27 16:44:14
X10470,5912013412,2020-02-28 13:42:47
V10669,5912013225,2020-02-29 16:14:26
S10770,5912013341,2020-02-25 15:26:54
W10369,5912042404,2020-02-26 15:34:41
I10685,5912010779,2020-02-24 12:23:20
M10655,5912012308,2020-02-24 17:33:30
J10709,5912013243,2020-02-23 17:0:29
R10942,5912012139,2020-02-23 10:41:31
B10115,5912051412,2020-02-28 10:20:33
U10255,5912051350,2020-02-24 12:17:47
I10644,5912041881,2020-02-27 14:36:25
N10917,5912013378,2020-02-29 17:25:37
R10028,5912012620,2020-02-28 15:12:27
L10962,5912012022,2020-02-27 14:20:9
B10821,5912012666,2020-02-25 11:47:4
K10013,5912012844,2020-02-26 15:57:42
I10530,5912012746,2020-02-29 10:1:14
J10954,5912041738,2020-02-25 15:31:18
K10594,5912042771,2020-02-26 13:31:25
O10040,5912040473,2020-02-29 13:15:5
B10572,5912013252,2020-02-26 16:50:51
Q10033,5912010322,2020-02-27 10:26:35
V10240,5912042422,2020-02-23 16:14:1
N10009,5912012120,2020-02-27 14:26:43
J10797,5912040080,2020-02-23 11:3:29
T10871,5912042744,2020-02-28 14:25:57
P10677,5912013387,2020-02-24 12:25:36
G10911,5912013234,2020-02-27 15:28:51
H10301,5912042771,2020-02-29 12:52:42
Y10015,5912010224,2020-02-28 14:46:56
Q10620,5912012746,2020-02-24 17:33:49
K10689,5912013396,2020-02-24 16:26:27
Y10236,5912013181,2020-02-29 16:48:41
V10029,5912042217,2020-02-27 10:24:21
Q10176,5912041827,2020-02-26 16:57:53
B10355,5912012148,2020-02-26 11:4:53
P10388,5912012620,2020-02-28 14:29:13
U10476,5912013092,2020-02-26 16:17:24
Y10521,5912010322,2020-02-28 10:50:7
B10190,5912040106,2020-02-25 18:5:25
K10533,5912012773,2020-02-24 13:43:40
D10724,5912042664,2020-02-23 11:56:9
I10621,5912010206,2020-02-28 15:33:22
R10471,5912042717,2020-02-25 16:14:16
M10222,5912042520,2020-02-25 10:16:31
Y10455,5912042098,2020-02-26 14:34:32
N10830,5912051412,2020-02-23 13:19:56
R10605,5912011865,2020-02-27 13:43:15
L10861,5912013252,2020-02-27 12:44:13
K10146,5912012844,2020-02-27 12:59:27
Z10032,5912012353,2020-02-28 11:32:13
T10952,5912012077,2020-02-29 12:5:34
Y10260,5912012291,2020-02-25 11:45:34
F10410,5912011865,2020-02-24 18:50:21
W10404,5912051403,2020-02-27 11:22:57
W10015,5912013396,2020-02-24 17:10:19
L10873,5912013181,2020-02-27 14:35:47
C10795,5912040491,2020-02-28 13:33:27
P10943,5912042771,2020-02-24 12:28:5
G10733,5912041952,2020-02-23 17:13:23
G10413,5912013378,2020-02-26 18:47:15
B10490,5912012942,2020-02-28 14:21:44
B10541,5912051403,2020-02-26 12:49:16
Q10973,5912010528,2020-02-24 16:30:36
A10354,5912012291,2020-02-23 14:12:49
Z10170,5912013341,2020-02-28 18:25:24
R10990,5912051092,2020-02-26 16:27:40
Y10492,5912042098,2020-02-24 17:20:29
X10164,5912042351,2020-02-26 11:57:3
D10061,5912013092,2020-02-25 14:58:50
A10457,5912051412,2020-02-25 16:54:38
B10525,5912012291,2020-02-24 10:57:40
X10341,5912010528,2020-02-26 17:49:5
P10020,5912010779,2020-02-23 12:41:48
I10146,5912013252,2020-02-25 12:43:48
B10503,5912012764,2020-02-29 16:5:14
M10516,5912013163,2020-02-26 10:50:8
K10895,5912051403,2020-02-23 18:56:32
P10832,5912042066,2020-02-23 15:47:30
Y10682,5912013083,2020-02-24 15:45:30
G10003,5912042664,2020-02-23 16:48:33
B10091,5912041827,2020-02-29 13:31:28
D10711,5912042735,2020-02-24 17:15:9
Q10837,5912042098,2020-02-26 14:40:37
S10318,5912013243,2020-02-28 17:11:20
E10345,5912041685,2020-02-29 17:40:5
X10392,5912040473,2020-02-26 17:51:24
B10101,5912040553,2020-02-25 16:16:27
X10474,5912042155,2020-02-25 15:4:38
M10751,5912013163,2020-02-29 13:8:12
D10441,5912010046,2020-02-23 11:11:15
B10935,5912040553,2020-02-28 11:47:7
O10205,5912050040,2020-02-25 17:42:48
B10845,5912010322,2020-02-26 13:16:21
N10434,5912010322,2020-02-25 12:37:41
T10898,5912010779,2020-02-29 11:57:13
P10561,5912013341,2020-02-28 13:8:31
U10851,5912042762,2020-02-28 15:34:42
Y10057,2312050018,2020-02-27 11:24:27
I10282,5912012406,2020-02-24 16:25:30
M10566,5912040080,2020-02-26 10:27:27
J10859,5912040473,2020-02-29 12:25:27
J10798,5912012077,2020-02-27 13:30:52
U10568,5912013421,2020-02-24 12:58:13
T10635,5912010528,2020-02-26 10:50:26
Y10300,5912012120,2020-02-28 15:25:25
I10601,5912013350,2020-02-26 14:17:28
W10095,5912041685,2020-02-23 11:14:57
Z10698,5912013181,2020-02-27 11:5:46
C10441,5912012844,2020-02-29 10:20:6
X10586,2312041028,2020-02-27 17:3:23
S10004,5912010779,2020-02-25 11:20:36
F10894,5912010206,2020-02-24 17:48:53
M10059,5912012479,2020-02-24 18:49:55
G10466,5912012308,2020-02-27 17:21:34
M10815,5912010724,2020-02-23 16:54:42
P10776,5912042351,2020-02-26 14:7:27
I10947,5912012666,2020-02-25 14:38:46
R10125,5912042459,2020-02-26 11:10:53
U10897,5912050040,2020-02-29 13:26:10
C10909,5912042708,2020-02-25 15:2:44
D10335,5912012139,2020-02-28 16:51:20
U10507,5912012291,2020-02-28 11:6:35
A10515,5912013378,2020-02-28 14:22:25
E10222,5912013412,2020-02-26 13:0:23
Q10758,5912013234,2020-02-24 13:14:7
W10626,5912010528,2020-02-23 16:7:40
W10432,5912051412,2020-02-25 18:33:7
X10660,5912012157,2020-02-27 18:22:50
M10956,5912042155,2020-02-24 13:44:18
E10788,5912042726,2020-02-25 15:47:27
J10934,5912013207,2020-02-25 11:36:42
D10765,5912040035,2020-02-28 12:56:34
S10233,5912013341,2020-02-25 17:34:55
P10658,5912013234,2020-02-26 14:40:12
C10233,5912010206,2020-02-23 17:12:50
A10798,5912013387,2020-02-25 13:47:17
O10431,2312041028,2020-02-28 12:5:6
X10178,5912012569,2020-02-26 18:46:11
H10739,5912042717,2020-02-25 18:21:20
E10683,5912012933,2020-02-26 16:58:34
K10988,5912013092,2020-02-29 11:34:43
M10528,5912051403,2020-02-27 16:3:6
L10580,5912013412,2020-02-24 12:6:58
V10167,5912042771,2020-02-28 12:30:5
G10353,5912040035,2020-02-27 10:21:24
V10265,5912042771,2020-02-25 16:15:25
X10806,5912010215,2020-02-25 15:27:45
Q10741,5912012291,2020-02-23 12:6:43
Z10014,5912012979,2020-02-29 10:16:41
M10974,5912013207,2020-02-26 10:23:35
C10231,5912012059,2020-02-26 11:40:55
W10453,5912051092,2020-02-27 16:5:22
B10287,5912013225,2020-02-24 10:54:58
K10245,5912010528,2020-02-26 14:10:51
U10731,5912042735,2020-02-27 15:45:29
Z10083,5912040035,2020-02-27 17:56:11
D10487,5912040106,2020-02-27 15:59:50
L10549,5912013163,2020-02-26 16:2:39
Q10007,5912012746,2020-02-29 14:14:24
Q10470,5912010215,2020-02-26 10:33:5
X10936,5912012844,2020-02-28 16:59:20
Z10793,5912010206,2020-02-28 11:50:20
L10625,5912012022,2020-02-27 10:36:56
V10465,5912041881,2020-02-27 11:56:37
G10538,5912012942,2020-02-24 16:35:21
R10189,5912013181,2020-02-27 16:51:12
O10980,5912042098,2020-02-25 10:24:16
I10344,5912042637,2020-02-24 17:31:6
L10224,5912042744,2020-02-28 15:1:15
X10311,5912012620,2020-02-28 11:14:17
M10248,5912010331,2020-02-25 15:16:55
V10011,5912012737,2020-02-25 10:45:30
M10007,5912013243,2020-02-24 10:22:36
N10023,5912012979,2020-02-25 18:22:46
J10735,5912012291,2020-02-25 12:39:55
Z10632,5912051216,2020-02-27 11:30:5
